mfo_rnd,mfo_smt,o_rnd,o_smt
0.7431,0.7606,0.7337,0.7824
0.7377,0.7688,0.7329,0.776
0.7335,0.7694,0.7375,0.7888
0.736,0.7675,0.7317,0.7744
0.7375,0.7747,0.7323,0.7767
0.7349,0.7686,0.7405,0.7776
0.7405,0.7741,0.7334,0.78
0.7353,0.7693,0.7409,0.7812
0.745,0.7751,0.7308,0.7833
0.7518,0.7608,0.7303,0.789
0.7391,0.7689,0.7344,0.7865
0.7357,0.7715,0.7302,0.7862
0.7358,0.7698,0.7412,0.7814
0.737,0.7626,0.7378,0.7858
0.7314,0.7734,0.7357,0.7843
0.7418,0.7677,0.7409,0.7787
0.7376,0.7618,0.737,0.7885
0.7402,0.7667,0.7338,0.7868
0.7435,0.7717,0.7334,0.7839
0.7415,0.7751,0.7337,0.7798
0.7318,0.77,0.7508,0.7802
0.7365,0.7775,0.7391,0.7844
0.7349,0.7642,0.7383,0.7884
0.735,0.7755,0.7293,0.7816
0.7359,0.7558,0.739,0.7821
0.7382,0.7703,0.7341,0.7835
0.7371,0.7681,0.7395,0.7888
0.7426,0.7686,0.7425,0.7795
0.7331,0.7641,0.7347,0.7855
0.7385,0.7715,0.728,0.7776
0.7372,0.765,0.738,0.7839
0.7434,0.7685,0.7384,0.7751
0.7324,0.7703,0.7382,0.7889
0.7415,0.7655,0.7407,0.7761
0.7368,0.773,0.7436,0.7772
0.7369,0.7672,0.7347,0.7848
0.731,0.7713,0.7334,0.7776
0.7364,0.7661,0.733,0.777
0.7309,0.761,0.7371,0.7783
0.744,0.7693,0.7345,0.787
0.7402,0.767,0.7387,0.7896
0.746,0.7665,0.7382,0.778
0.7451,0.7643,0.7263,0.7737
0.7367,0.7653,0.7382,0.7758
0.7347,0.7647,0.7312,0.7833
0.7353,0.7592,0.7368,0.7807
0.737,0.7696,0.741,0.7804
0.7448,0.7744,0.7341,0.7827
0.7361,0.7712,0.7359,0.7828
0.7371,0.7688,0.7334,0.7791
0.7383,0.7725,0.7344,0.7898
0.7398,0.7717,0.7215,0.786
0.7363,0.7723,0.7296,0.7924
0.7431,0.7671,0.7441,0.7881
0.743,0.7628,0.7337,0.7822
0.7356,0.7737,0.7282,0.7831
0.738,0.768,0.7336,0.7843
0.738,0.7724,0.7411,0.7772
0.7387,0.7609,0.7356,0.7879
0.7317,0.7739,0.7388,0.7817
0.7383,0.7669,0.7305,0.7758
0.7423,0.7693,0.7305,0.7803
0.7424,0.7766,0.7352,0.7826
0.7348,0.7684,0.7367,0.7816
0.7367,0.7774,0.7395,0.7797
0.7401,0.7831,0.7363,0.7767
0.7395,0.7721,0.7403,0.7749
0.7376,0.7744,0.7409,0.7853
0.7325,0.7779,0.7399,0.7815
0.7369,0.76,0.7365,0.784
0.7335,0.7739,0.7359,0.7781
0.7367,0.7704,0.7394,0.7826
0.7385,0.7711,0.7398,0.7789
0.7342,0.7649,0.7402,0.7805
0.7355,0.7674,0.7331,0.7898
0.7373,0.7662,0.7326,0.7793
0.7399,0.7642,0.741,0.7838
0.746,0.775,0.7311,0.7831
0.7412,0.7732,0.7371,0.7806
0.7301,0.7691,0.7393,0.7804
0.7423,0.7647,0.737,0.7809
0.733,0.7675,0.7302,0.7815
0.7362,0.7661,0.7395,0.784
0.7325,0.7668,0.7415,0.7819
0.7292,0.7679,0.7344,0.7828
0.7242,0.7681,0.7332,0.7878
0.7349,0.7666,0.7394,0.7794
0.7361,0.7688,0.744,0.7774
0.7358,0.7681,0.7276,0.7788
0.743,0.7699,0.7423,0.7877
0.7364,0.7699,0.7404,0.7804
0.7368,0.7655,0.745,0.7794
0.7435,0.7744,0.7339,0.7823
0.7356,0.7727,0.7334,0.777
0.7402,0.7718,0.742,0.7858
0.7412,0.7612,0.7336,0.7838
0.7406,0.7692,0.736,0.7795
0.7342,0.7727,0.7358,0.7836
0.7385,0.7729,0.739,0.7806
0.7338,0.771,0.7375,0.7813
0.7363,0.7655,0.7341,0.7812
0.7414,0.7685,0.7331,0.783
0.7365,0.771,0.7364,0.7834
0.7442,0.7652,0.7347,0.7857
0.7314,0.7683,0.7438,0.7808
0.7284,0.7697,0.7401,0.7884
0.7356,0.771,0.7331,0.783
0.7266,0.7715,0.7349,0.786
0.74,0.7741,0.7236,0.7814
0.7362,0.7691,0.7364,0.7792
0.7414,0.7726,0.741,0.7857
0.741,0.7698,0.7349,0.7784
0.7368,0.7771,0.7383,0.7857
0.7391,0.7646,0.7393,0.7802
0.735,0.7719,0.7304,0.7726
0.7475,0.7707,0.7417,0.7796
0.7367,0.7655,0.7431,0.785
0.7362,0.7747,0.7312,0.779
0.7417,0.7692,0.738,0.7833
0.7389,0.7622,0.7379,0.7818
0.7412,0.7663,0.7424,0.7853
0.746,0.7719,0.7281,0.7715
0.7394,0.7672,0.7336,0.7851
0.7419,0.769,0.7422,0.7811
0.7472,0.7604,0.7342,0.778
0.7387,0.7687,0.7373,0.7841
0.736,0.7696,0.7325,0.7744
0.7452,0.7665,0.7439,0.7794
0.7421,0.7713,0.7434,0.783
0.7429,0.7745,0.7383,0.7875
0.7406,0.7661,0.7295,0.7768
0.7474,0.7749,0.7386,0.7904
0.7349,0.7653,0.7391,0.7883
0.7431,0.7675,0.7331,0.7767
0.7438,0.7686,0.7355,0.7823
0.7323,0.7684,0.7375,0.7755
0.7394,0.7754,0.741,0.7911
0.7471,0.7679,0.7343,0.7768
0.7416,0.767,0.7421,0.7791
0.7396,0.7668,0.7462,0.7841
0.7394,0.7679,0.7263,0.7842
0.7439,0.7688,0.7375,0.7794
0.7421,0.7678,0.7367,0.7802
0.738,0.7658,0.7365,0.7752
0.7446,0.7676,0.7376,0.7781
0.7303,0.7623,0.7335,0.7845
0.7393,0.7747,0.7295,0.7764
0.7369,0.7739,0.7251,0.7879
0.7391,0.7689,0.7377,0.7759
0.7396,0.7644,0.7364,0.7812
0.7424,0.7639,0.74,0.79
0.7348,0.7646,0.7398,0.7816
0.7431,0.7713,0.7364,0.781
0.7372,0.7658,0.7332,0.7782
0.7383,0.7653,0.7369,0.7838
0.7385,0.767,0.7314,0.7859
0.7363,0.7659,0.7391,0.7818
0.7408,0.7724,0.73,0.7795
0.7391,0.7726,0.7388,0.7814
0.7406,0.7703,0.7392,0.7768
0.7246,0.7702,0.7398,0.7912
0.731,0.7655,0.7305,0.7794
0.7408,0.7675,0.7359,0.7841
0.738,0.7739,0.7385,0.7865
0.7368,0.7598,0.7343,0.78
0.741,0.7774,0.7376,0.7815
0.7405,0.7726,0.741,0.7868
0.7348,0.77,0.7398,0.7839
0.731,0.7724,0.7376,0.7787
0.7458,0.7664,0.7395,0.7816
0.7399,0.7714,0.7353,0.789
0.7436,0.7735,0.7337,0.7841
0.7317,0.7716,0.7333,0.7776
0.7348,0.7645,0.743,0.7842
0.736,0.7707,0.7434,0.7868
0.7412,0.7662,0.7245,0.7855
0.7379,0.7688,0.7337,0.7815
0.7386,0.7739,0.737,0.7843
0.7337,0.7711,0.7277,0.7761
0.7456,0.7676,0.736,0.7811
0.7361,0.7656,0.7393,0.7826
0.7333,0.7684,0.7413,0.7738
0.7437,0.7707,0.7362,0.7829
0.7389,0.7708,0.7397,0.785
0.7418,0.7692,0.7347,0.7809
0.7417,0.7626,0.7423,0.7845
0.7421,0.7679,0.7387,0.7804
0.7408,0.7687,0.7409,0.7853
0.7382,0.7721,0.7335,0.7753
0.7307,0.7627,0.7291,0.7876
0.7377,0.7705,0.7399,0.7727
0.7362,0.7709,0.7331,0.7818
0.7409,0.7643,0.7358,0.7864
0.7321,0.7727,0.7425,0.7781
0.7409,0.7686,0.7296,0.7846
0.7398,0.7684,0.7346,0.7803
0.7385,0.7707,0.7426,0.782
0.7367,0.7648,0.7373,0.7845
0.7346,0.7639,0.7402,0.7851
0.7343,0.767,0.7334,0.7824
0.7447,0.7707,0.7451,0.7739
0.7412,0.7686,0.7377,0.7946
0.7404,0.7705,0.7369,0.7845
0.739,0.7707,0.7338,0.7833
0.7351,0.7689,0.7404,0.7772
0.7469,0.7672,0.7378,0.7828
0.7376,0.7674,0.7349,0.7886
0.7355,0.7666,0.7402,0.7822
0.7293,0.7735,0.7319,0.775
0.7419,0.763,0.7335,0.783
0.7399,0.7712,0.7399,0.7819
0.7347,0.7699,0.7315,0.786
0.746,0.76,0.74,0.7826
0.7436,0.7696,0.7362,0.7794
0.733,0.767,0.7352,0.7845
0.7437,0.7679,0.7415,0.7794
0.7395,0.7667,0.7314,0.7752
0.7405,0.7741,0.7289,0.7819
0.7384,0.7652,0.7415,0.7802
0.7276,0.7658,0.7399,0.7792
0.741,0.7634,0.7305,0.782
0.7388,0.7701,0.7288,0.7828
0.7391,0.7691,0.7377,0.7816
0.7416,0.7659,0.7405,0.784
0.7415,0.7707,0.7378,0.7757
0.738,0.7679,0.7305,0.7819
0.7361,0.7617,0.738,0.7861
0.7365,0.7691,0.731,0.7851
0.7293,0.7698,0.7402,0.7823
0.7405,0.7753,0.744,0.779
0.7422,0.7651,0.7373,0.7838
0.7461,0.7607,0.7415,0.7819
0.7394,0.775,0.7418,0.7876
0.7368,0.7712,0.7331,0.7845
0.7413,0.7671,0.7309,0.7793
0.7373,0.7624,0.7333,0.7823
0.7357,0.7753,0.7339,0.7828
0.7355,0.7679,0.7323,0.7821
0.7329,0.7676,0.7427,0.7789
0.7394,0.7677,0.7402,0.7773
0.746,0.7605,0.7359,0.789
0.7371,0.7665,0.7375,0.7879
0.7411,0.7682,0.7351,0.7804
0.7396,0.7595,0.7379,0.7821
0.7343,0.7709,0.7363,0.7777
0.7393,0.7632,0.7396,0.7796
0.7391,0.7745,0.7428,0.7797
0.7311,0.7697,0.7384,0.7836
0.7333,0.7718,0.7276,0.7816
0.7359,0.7615,0.7327,0.7894
0.7415,0.7638,0.7341,0.7831
0.7381,0.7683,0.733,0.7863
0.745,0.7688,0.7323,0.7843
0.7383,0.7712,0.7381,0.7835
0.7431,0.777,0.7355,0.7827
0.7355,0.7779,0.7323,0.7808
0.74,0.7684,0.7302,0.7851
0.7465,0.7672,0.742,0.7769
0.7322,0.7642,0.7315,0.7789
0.7329,0.7631,0.7388,0.7775
0.7329,0.7686,0.7342,0.7775
0.748,0.7729,0.7377,0.7838
0.7328,0.765,0.736,0.7816
0.7346,0.7726,0.7344,0.7821
0.737,0.77,0.73,0.7843
0.7415,0.7667,0.7386,0.7867
0.7393,0.7729,0.731,0.7806
0.7435,0.7727,0.7316,0.7836
0.7375,0.772,0.7358,0.779
0.7451,0.7577,0.7355,0.7821
0.7367,0.7671,0.7379,0.779
0.7433,0.7751,0.739,0.7886
0.74,0.7649,0.7337,0.7809
0.7283,0.7668,0.7386,0.7802
0.7334,0.7694,0.7389,0.774
0.7387,0.7716,0.7372,0.7758
0.7325,0.7692,0.7341,0.7847
0.7347,0.7665,0.7344,0.785
0.7319,0.7606,0.7321,0.7805
0.7441,0.7686,0.7471,0.7764
0.7351,0.768,0.7328,0.7876
0.7365,0.7693,0.7442,0.7893
0.7319,0.7665,0.7333,0.7771
0.7376,0.7731,0.7376,0.7832
0.7408,0.7655,0.7369,0.7814
0.739,0.7713,0.7473,0.7788
0.7364,0.7738,0.743,0.7892
0.7345,0.7718,0.7373,0.7821
0.7341,0.7723,0.7308,0.7839
0.7389,0.7734,0.7348,0.7788
0.7311,0.765,0.74,0.7825
0.7375,0.7748,0.7338,0.7821
0.7397,0.7653,0.7362,0.7762
0.7416,0.7743,0.7394,0.7757
0.7466,0.771,0.7332,0.7776
0.7306,0.7648,0.7313,0.7864
0.7351,0.7657,0.7421,0.7778
0.7381,0.7658,0.7387,0.7824
0.7403,0.7676,0.7359,0.7855
0.7381,0.7674,0.7417,0.7805
0.7391,0.7744,0.7368,0.7825
0.7374,0.7733,0.7381,0.784
0.7379,0.7711,0.735,0.7818
0.7418,0.7679,0.7344,0.7776
0.733,0.763,0.7395,0.7799
0.7405,0.7644,0.7358,0.7845
0.7418,0.7703,0.7295,0.7864
0.7434,0.7698,0.7406,0.7848
0.7371,0.768,0.739,0.7808
0.7403,0.7604,0.7351,0.7795
0.7464,0.7712,0.7454,0.7825
0.7347,0.7617,0.7393,0.7782
0.7419,0.7694,0.7275,0.7761
0.7417,0.7648,0.7369,0.7763
0.7431,0.7654,0.7348,0.7738
0.7354,0.7709,0.7408,0.7873
0.7433,0.7595,0.7362,0.7764
0.7395,0.7667,0.7326,0.7803
0.7368,0.7741,0.7286,0.7785
0.7377,0.7742,0.7389,0.78
0.7323,0.7722,0.7372,0.7771
0.7331,0.7745,0.7369,0.7834
0.7465,0.7657,0.7341,0.7854
0.737,0.7664,0.7356,0.7827
0.7374,0.7699,0.7365,0.7806
0.7394,0.7776,0.7329,0.79
0.7363,0.7752,0.7421,0.7798
0.7449,0.7679,0.7351,0.7865
0.737,0.7659,0.7349,0.7804
0.7334,0.767,0.74,0.781
0.7448,0.767,0.7318,0.7812
0.7427,0.7698,0.7323,0.7788
0.7416,0.7755,0.7395,0.7872
0.7373,0.7645,0.7373,0.7787
0.7346,0.7663,0.7284,0.7767
0.736,0.7621,0.7356,0.7867
0.7414,0.7692,0.7339,0.78
0.74,0.7747,0.7386,0.7767
0.7357,0.7619,0.7332,0.7813
0.7284,0.7649,0.733,0.7838
0.7478,0.7715,0.7421,0.7729
0.7435,0.769,0.737,0.7831
0.7442,0.7675,0.7388,0.7826
0.7318,0.7742,0.7399,0.7796
0.7372,0.7671,0.7338,0.7853
0.7362,0.7678,0.7392,0.7791
0.7339,0.7702,0.7372,0.7776
0.7369,0.7771,0.737,0.7811
0.7399,0.7658,0.7319,0.772
0.7373,0.7767,0.735,0.7813
0.7286,0.7661,0.7435,0.7857
0.7424,0.762,0.7345,0.7827
0.7373,0.7653,0.7339,0.781
0.7369,0.7724,0.7297,0.7804
0.7339,0.7575,0.7357,0.7803
0.7419,0.7682,0.743,0.7838
0.7422,0.7689,0.7386,0.7781
0.7383,0.7653,0.732,0.7881
0.7361,0.7648,0.7377,0.7825
0.7393,0.7678,0.7381,0.7809
0.7429,0.7679,0.7325,0.7854
0.7337,0.7659,0.7321,0.7865
0.7405,0.7669,0.7388,0.7794
0.7414,0.7622,0.7393,0.7802
0.7381,0.7663,0.735,0.7913
0.7398,0.7674,0.7397,0.7846
0.7427,0.7641,0.7308,0.7817
0.739,0.7631,0.7308,0.78
0.7449,0.7748,0.7378,0.7761
0.7381,0.769,0.7357,0.7828
0.746,0.7689,0.7337,0.7841
0.7406,0.7644,0.7318,0.7762
0.7363,0.7734,0.7339,0.7814
0.744,0.7664,0.7405,0.7785
0.7346,0.7737,0.7329,0.7792
0.7424,0.763,0.7374,0.779
0.7422,0.7628,0.7431,0.7812
0.7395,0.766,0.7375,0.7833
0.7407,0.7702,0.7413,0.7885
0.739,0.7668,0.732,0.7775
0.7457,0.7731,0.7343,0.7855
0.7351,0.7652,0.7315,0.7803
0.7439,0.7724,0.7421,0.7745
0.7449,0.767,0.7375,0.7852
0.7455,0.7663,0.7342,0.7834
0.7417,0.7712,0.7419,0.7807
0.7356,0.7715,0.7354,0.7796
0.7424,0.7694,0.7341,0.7855
0.7355,0.7652,0.7378,0.7734
0.743,0.7743,0.74,0.7841
0.7364,0.7656,0.7259,0.7805
0.7416,0.7663,0.7408,0.7824
0.7364,0.7698,0.7297,0.7838
0.7353,0.7674,0.7363,0.7782
0.7326,0.7738,0.7359,0.7847
0.7406,0.7686,0.7403,0.7804
0.7439,0.7691,0.7414,0.7827
0.7442,0.7685,0.7307,0.787
0.7364,0.7676,0.7445,0.7811
0.7398,0.7673,0.7359,0.7746
0.7417,0.7647,0.7436,0.7841
0.7324,0.7689,0.7362,0.7876
0.7369,0.7714,0.7319,0.7807
0.7387,0.7729,0.7346,0.7836
0.7377,0.7691,0.7342,0.7844
0.7347,0.7722,0.7344,0.7813
0.7405,0.7628,0.7395,0.7861
0.7366,0.7758,0.7378,0.7863
0.7359,0.7698,0.7474,0.788
0.7334,0.7721,0.7365,0.7845
0.7384,0.7701,0.7404,0.779
0.7339,0.7691,0.7434,0.7844
0.7316,0.7673,0.7388,0.7859
0.7428,0.7734,0.7413,0.7777
0.7336,0.7695,0.7378,0.7764
0.7348,0.7709,0.736,0.7892
0.7379,0.7647,0.7299,0.776
0.746,0.7727,0.7365,0.778
0.7363,0.7625,0.7401,0.781
0.7367,0.7656,0.7416,0.778
0.7347,0.7747,0.739,0.787
0.7382,0.7655,0.736,0.7838
0.7372,0.778,0.7375,0.7853
0.7371,0.7608,0.7336,0.7845
0.7328,0.7678,0.744,0.7812
0.7336,0.7651,0.7331,0.7793
0.7467,0.771,0.7333,0.7812
0.7402,0.7632,0.7346,0.7795
0.7459,0.77,0.737,0.7799
0.7371,0.7704,0.741,0.7764
0.7393,0.7717,0.7392,0.7769
0.74,0.7699,0.7401,0.7799
0.7334,0.769,0.7334,0.7762
0.7284,0.7663,0.7272,0.7826
0.7372,0.7699,0.7403,0.7786
0.7347,0.762,0.7398,0.7825
0.7335,0.7678,0.7319,0.7868
0.736,0.7705,0.7395,0.783
0.7451,0.7691,0.7355,0.7777
0.7434,0.7626,0.728,0.7799
0.7323,0.764,0.7341,0.7844
0.74,0.7733,0.7333,0.7745
0.7413,0.7656,0.74,0.7799
0.7396,0.7689,0.7357,0.78
0.7318,0.7665,0.7368,0.7862
0.7433,0.7584,0.7401,0.786
0.7409,0.7732,0.744,0.7827
0.7297,0.7634,0.7259,0.7801
0.7366,0.7737,0.7401,0.7867
0.7354,0.7715,0.7345,0.7795
0.7398,0.768,0.7365,0.7807
0.7383,0.7655,0.7402,0.7835
0.7357,0.7602,0.7274,0.779
0.7359,0.7675,0.7382,0.7873
0.7262,0.7671,0.7303,0.782
0.7447,0.7735,0.7362,0.7877
0.7403,0.7652,0.7301,0.7799
0.737,0.7633,0.7416,0.7817
0.7316,0.7665,0.733,0.7846
0.7312,0.766,0.7291,0.7752
0.7374,0.7586,0.7334,0.784
0.7279,0.7662,0.7372,0.7867
0.7328,0.7703,0.737,0.7818
0.7339,0.7701,0.7382,0.7805
0.7345,0.7723,0.7411,0.7882
0.7316,0.7575,0.7346,0.777
0.7358,0.7732,0.7315,0.7746
0.739,0.7644,0.7425,0.7778
0.7319,0.7632,0.7293,0.7831
0.7416,0.7696,0.7331,0.7822
0.7377,0.7703,0.7396,0.7848
0.7312,0.7705,0.7383,0.7749
0.7407,0.7663,0.7375,0.7798
0.7377,0.7664,0.7351,0.7818
0.734,0.7643,0.7319,0.7826
0.7401,0.7745,0.7338,0.7819
0.7403,0.7628,0.7375,0.7739
0.7392,0.7675,0.7341,0.7888
0.7354,0.7672,0.7308,0.7822
0.735,0.7647,0.7346,0.7801
0.7469,0.7641,0.7357,0.7858
0.7394,0.7666,0.7355,0.7838
0.7335,0.7681,0.7371,0.7813
0.7303,0.7697,0.7338,0.7862
0.7377,0.7735,0.7311,0.7814
0.7305,0.7689,0.7491,0.7804
0.7344,0.7718,0.7303,0.7792
0.7357,0.7685,0.7342,0.7782
0.7361,0.7681,0.7389,0.7834
0.7434,0.7675,0.7347,0.7792
0.7334,0.7724,0.7342,0.7774
0.744,0.7645,0.7416,0.7798
0.7396,0.7635,0.7324,0.7775
0.7428,0.7724,0.7384,0.789
0.7331,0.7733,0.7381,0.7787
0.7443,0.7685,0.7302,0.7882
0.7424,0.7645,0.7417,0.7797
0.736,0.7653,0.7388,0.7838
0.7386,0.766,0.7457,0.785
0.747,0.7702,0.7329,0.7816
0.7398,0.7692,0.7381,0.7789
0.7367,0.7747,0.7336,0.7829
0.7347,0.7704,0.7406,0.7815
0.7438,0.7683,0.7387,0.7813
0.7384,0.7642,0.7403,0.784
0.7365,0.768,0.7275,0.7861
0.7319,0.7674,0.7387,0.7813
0.7371,0.7794,0.7296,0.7814
0.7446,0.7637,0.7345,0.7804
0.7298,0.7756,0.7303,0.7725
0.7457,0.7611,0.7397,0.7869
0.7408,0.7687,0.7346,0.7761
0.7424,0.7711,0.7419,0.7836
0.7442,0.7619,0.7371,0.7774
0.7403,0.7702,0.7327,0.7798
0.7372,0.7701,0.7343,0.7864
0.7439,0.7687,0.7381,0.7782
0.7328,0.7618,0.7452,0.7796
0.7376,0.7765,0.7327,0.7795
0.7314,0.7609,0.7405,0.7792
0.7438,0.768,0.7417,0.7838
0.7383,0.7686,0.7264,0.7806
0.7348,0.7657,0.7466,0.7771
0.7306,0.7655,0.7395,0.7768
0.7277,0.7742,0.7277,0.7856
0.7405,0.7671,0.7325,0.7871
0.7379,0.7693,0.7341,0.7798
0.7423,0.7695,0.7317,0.7803
0.7332,0.765,0.7372,0.7822
0.7407,0.7699,0.7466,0.7805
0.728,0.7679,0.7404,0.781
0.7467,0.7581,0.7357,0.7787
0.7391,0.7621,0.7346,0.7762
0.7437,0.766,0.7423,0.7816
0.7341,0.7654,0.7313,0.7859
0.7361,0.7705,0.7402,0.7783
0.7451,0.7673,0.7368,0.7791
0.7397,0.767,0.7446,0.7865
0.7409,0.7587,0.7369,0.787
0.7372,0.7523,0.7387,0.7816
0.7305,0.7646,0.7337,0.784
0.7355,0.763,0.7321,0.7838
0.7303,0.7687,0.7412,0.7808
0.7385,0.7706,0.7355,0.787
0.738,0.7633,0.7436,0.7794
0.7385,0.7678,0.7417,0.7817
0.7464,0.765,0.7352,0.7817
0.7365,0.7638,0.7284,0.775
0.7444,0.7718,0.7371,0.7784
0.7393,0.768,0.7368,0.7763
0.7364,0.7731,0.7334,0.7839
0.7472,0.772,0.7431,0.7826
0.7484,0.7683,0.7359,0.7815
0.7262,0.7623,0.7379,0.7761
0.7438,0.7724,0.7355,0.7812
0.7279,0.7626,0.7389,0.7775
0.7459,0.7608,0.7393,0.7831
0.7407,0.7801,0.7423,0.7831
0.7375,0.7716,0.7441,0.783
0.7391,0.7658,0.7341,0.7887
0.7342,0.766,0.7294,0.7802
0.7357,0.7679,0.7405,0.7863
0.7356,0.7733,0.736,0.7829
0.7383,0.773,0.739,0.7812
0.739,0.7741,0.7361,0.7885
0.7419,0.7732,0.7293,0.7825
0.743,0.7616,0.7384,0.7825
0.7333,0.7743,0.7363,0.7768
0.7383,0.7674,0.7462,0.7823
0.7423,0.774,0.729,0.7901
0.7375,0.7663,0.7322,0.7816
0.7395,0.7673,0.7391,0.7762
0.7413,0.7616,0.737,0.7836
0.7454,0.7781,0.7322,0.777
0.7449,0.7732,0.7366,0.7837
0.736,0.7659,0.7313,0.7839
0.7308,0.7624,0.7333,0.7834
0.7309,0.7778,0.7273,0.7887
0.7369,0.7725,0.7301,0.7798
0.74,0.7712,0.7452,0.7706
0.7431,0.7631,0.7379,0.789
0.7349,0.7625,0.7399,0.7865
0.7423,0.7707,0.7349,0.7832
0.7378,0.768,0.7341,0.7826
0.7417,0.7691,0.741,0.7845
0.7385,0.7725,0.7347,0.7696
0.7373,0.7685,0.7403,0.7788
0.7347,0.7623,0.7388,0.7878
0.7373,0.767,0.7409,0.7827
0.7369,0.7738,0.7327,0.7833
0.7321,0.7676,0.7374,0.7761
0.7386,0.773,0.737,0.7775
0.7352,0.7638,0.7295,0.7809
0.7375,0.768,0.7354,0.785
0.7431,0.7687,0.7415,0.7869
0.746,0.7631,0.729,0.7825
0.736,0.7718,0.74,0.784
0.7353,0.7694,0.7344,0.7814
0.7404,0.7628,0.7351,0.7776
0.7329,0.7713,0.7392,0.7788
0.7394,0.7695,0.7378,0.7845
0.7419,0.7676,0.739,0.7802
0.7362,0.7756,0.7327,0.7816
0.7367,0.7736,0.7392,0.7835
0.7355,0.7616,0.7366,0.7857
0.7386,0.7716,0.7431,0.7843
0.7358,0.7677,0.7353,0.7875
0.7308,0.764,0.7381,0.7762
0.7361,0.76,0.7324,0.7856
0.7415,0.7625,0.7317,0.7782
0.735,0.7656,0.7386,0.7761
0.735,0.7675,0.7348,0.7871
0.7325,0.7737,0.7333,0.78
0.7343,0.7683,0.7375,0.7908
0.74,0.7665,0.7323,0.7738
0.738,0.765,0.7353,0.7825
0.7334,0.7742,0.7331,0.7703
0.744,0.7674,0.7428,0.7849
0.7377,0.7656,0.7369,0.7847
0.7415,0.7707,0.7374,0.7858
0.7368,0.7711,0.739,0.7781
0.7411,0.7802,0.7322,0.784
0.7425,0.7703,0.7413,0.7854
0.7407,0.7659,0.7352,0.7835
0.7394,0.7675,0.7344,0.7849
0.7389,0.7696,0.7389,0.7779
0.7391,0.7669,0.7391,0.7809
0.7309,0.7741,0.7399,0.7835
0.7363,0.7691,0.73,0.7828
0.7361,0.7694,0.7339,0.7822
0.745,0.7687,0.7399,0.7763
0.7336,0.7671,0.7405,0.7723
0.7278,0.7687,0.7356,0.7832
0.7383,0.772,0.7317,0.777
0.7376,0.7629,0.7408,0.7743
0.7345,0.7641,0.7387,0.7791
0.7374,0.7712,0.7332,0.7916
0.7431,0.7669,0.7368,0.7841
0.7406,0.7661,0.734,0.784
0.739,0.7709,0.7328,0.7898
0.7412,0.7638,0.7396,0.7807
0.7344,0.7704,0.7261,0.7901
0.7389,0.766,0.7369,0.7813
0.7347,0.7685,0.7321,0.78
0.7362,0.7716,0.738,0.7791
0.7382,0.7643,0.7328,0.772
0.7396,0.767,0.739,0.7824
0.744,0.764,0.7348,0.7866
0.7349,0.7754,0.7312,0.7748
0.7396,0.7707,0.73,0.7801
0.7431,0.7717,0.7408,0.7814
0.74,0.7729,0.7376,0.7788
0.7428,0.765,0.7385,0.7822
0.7402,0.7652,0.7298,0.776
0.7376,0.7654,0.7341,0.7748
0.7409,0.7711,0.7301,0.7781
0.7437,0.7638,0.7404,0.7836
0.7393,0.7696,0.7372,0.7803
0.7395,0.7686,0.7379,0.7819
0.7397,0.7656,0.738,0.78
0.7361,0.7708,0.7337,0.7823
0.7376,0.7681,0.7416,0.7851
0.7368,0.7658,0.7306,0.7809
0.7401,0.7669,0.7359,0.7839
0.7345,0.7754,0.7364,0.7806
0.7369,0.7615,0.7387,0.7804
0.7449,0.7707,0.7336,0.7784
0.7338,0.7556,0.7425,0.7823
0.7328,0.7745,0.7303,0.783
0.7376,0.7714,0.7381,0.7765
0.7386,0.7618,0.7359,0.7836
0.7412,0.7673,0.7333,0.7802
0.7381,0.7694,0.7432,0.7801
0.7343,0.7645,0.7341,0.7856
0.7392,0.7673,0.7385,0.7829
0.7397,0.7678,0.7378,0.7834
0.7301,0.7729,0.7392,0.7754
0.7367,0.7684,0.7316,0.7841
0.7337,0.7698,0.733,0.7813
0.7377,0.7695,0.731,0.7827
0.7318,0.771,0.7432,0.7849
0.7355,0.7694,0.7367,0.78
0.733,0.7698,0.7347,0.7863
0.7346,0.7647,0.7423,0.7812
0.7399,0.7661,0.7296,0.7854
0.7332,0.7738,0.7365,0.7816
0.7316,0.7625,0.7416,0.7748
0.7338,0.7713,0.7403,0.7871
0.7305,0.7575,0.7387,0.7838
0.7383,0.7691,0.7406,0.7819
0.7377,0.7597,0.7407,0.7749
0.7387,0.764,0.7436,0.7828
0.7463,0.7725,0.737,0.7765
0.7389,0.77,0.7321,0.785
0.7449,0.7691,0.7411,0.7796
0.7446,0.766,0.7386,0.7798
0.7313,0.7739,0.7402,0.7791
0.7312,0.759,0.7334,0.7854
0.7313,0.7644,0.7315,0.7852
0.7404,0.7739,0.7354,0.7841
0.738,0.7657,0.7373,0.7854
0.7426,0.7706,0.7342,0.781
0.7401,0.7687,0.7392,0.785
0.744,0.7594,0.7335,0.7834
0.7357,0.7732,0.7389,0.7836
0.7364,0.7662,0.7261,0.7713
0.7484,0.7651,0.739,0.7812
0.7429,0.7666,0.7307,0.7788
0.736,0.7743,0.7337,0.7855
0.7373,0.7711,0.7362,0.7801
0.7385,0.7654,0.7413,0.7828
0.7329,0.7711,0.733,0.7809
0.7372,0.7717,0.7372,0.7802
0.7408,0.7643,0.7365,0.7819
